,century,word,count
5412,1900,taste,1
5413,1900,taught,1
5414,1900,taut,1
5415,1900,tawny,1
5256,1900,stark,1
5254,1900,stare,1
5487,1900,throng,1
5106,1900,singer,1
5081,1900,shuddering,1
5082,1900,shun,1
5083,1900,shutters,1
5084,1900,sicklied,1
5085,1900,sickly,1
5087,1900,sides,1
5088,1900,sieve,1
5091,1900,sighs,1
5093,1900,sighted,1
5094,1900,sightless,1
5098,1900,silently,1
5099,1900,silk,1
5100,1900,silly,1
5104,1900,sinews,1
5109,1900,singularly,1
5252,1900,stands,1
5110,1900,sinister,1
5111,1900,sink,1
5112,1900,sinks,1
5115,1900,sir,1
5116,1900,sires,1
5117,1900,sisters,1
5121,1900,skeins,1
5123,1900,skeletons,1
5125,1900,skull,1
5127,1900,slack,1
5131,1900,sleepers,1
5132,1900,sleeping,1
5134,1900,sleepy,1
5137,1900,slew,1
5080,1900,shuddered,1
5078,1900,shrunk,1
5077,1900,shrouded,1
5076,1900,shrine,1
5019,1900,shade,1
5020,1900,shades,1
5023,1900,shakes,1
5027,1900,shannon,1
5028,1900,shanthagal,1
5031,1900,share,1
5032,1900,shark,1
5034,1900,sharpest,1
5035,1900,sharply,1
5037,1900,shell,1
5038,1900,shelter,1
5039,1900,sheltered,1
5040,1900,shes,1
5041,1900,shield,1
5042,1900,shilling,1
5043,1900,shimmers,1
5048,1900,ships,1
5049,1900,shock,1
5050,1900,shod,1
5052,1900,shoes,1
5055,1900,shoot,1
5059,1900,shot,1
5060,1900,shots,1
5061,1900,shotted,1
5063,1900,shoulder,1
5064,1900,shoulders,1
5066,1900,shouting,1
5073,1900,shrewdly,1
5074,1900,shriek,1
5138,1900,slide,1
5139,1900,slieveleague,1
5140,1900,slimmer,1
5206,1900,southwest,1
5208,1900,so said,1
5212,1900,speaking,1
5213,1900,speaks,1
5214,1900,spearpoints,1
5216,1900,speech,1
5218,1900,speedily,1
5219,1900,spell,1
5221,1900,spider,1
5223,1900,spies,1
5226,1900,splendid,1
5227,1900,splendor,1
5229,1900,sported,1
5231,1900,spotts,1
5232,1900,sprang,1
5234,1900,sprays,1
5236,1900,spring,1
5237,1900,sprinkle,1
5238,1900,spume,1
5239,1900,spur,1
5240,1900,spurned,1
5241,1900,square,1
5242,1900,squeeze,1
5243,1900,staggered,1
5244,1900,staggers,1
5245,1900,stain,1
5247,1900,stair,1
5248,1900,stamped,1
5249,1900,stanchion,1
5250,1900,stanchless,1
5207,1900,so deaf,1
5201,1900,soun,1
5141,1900,slings,1
5200,1900,souls,1
5144,1900,sluggard,1
5147,1900,smallno,1
5148,1900,smears,1
5150,1900,smiled,1
5153,1900,smite,1
5155,1900,smote,1
5156,1900,smothered,1
5158,1900,snarl,1
5159,1900,sneer,1
5160,1900,snorted,1
5165,1900,soaring,1
5166,1900,sobbed,1
5167,1900,sobbing,1
5168,1900,sobs,1
5169,1900,society,1
5173,1900,solace,1
5174,1900,soldierdream,1
5175,1900,soldiers,1
5176,1900,sole,1
5177,1900,solemn,1
5178,1900,solitary,1
5179,1900,solitude,1
5183,1900,somehow,1
5186,1900,somewhat,1
5190,1900,songs,1
5192,1900,sore,1
5193,1900,sorely,1
5195,1900,sorrows,1
5197,1900,sorters,1
5486,1900,throne,1
5489,1900,thrown,1
5016,1900,settled,1
5763,1900,wet,1
5730,1900,watching,1
5734,1900,waver,1
5742,1900,weather,1
5743,1900,weaving,1
5745,1900,wedded,1
5746,1900,wedperchance,1
5747,1900,wedthat,1
5750,1900,weeping,1
5751,1900,weighed,1
5752,1900,weight,1
5753,1900,weighty,1
5755,1900,welcomes,1
5757,1900,welled,1
5758,1900,well said,1
5764,1900,wetting,1
5678,1900,vested,1
5766,1900,whatever,1
5767,1900,wheat,1
5769,1900,wheels,1
5771,1900,whence,1
5778,1900,whilst,1
5779,1900,whirl,1
5780,1900,whirlpools,1
5781,1900,whiskers,1
5782,1900,whispered,1
5783,1900,whispering,1
5784,1900,whispers,1
5785,1900,whistling,1
5787,1900,whitehooved,1
5788,1900,whiter,1
5729,1900,watchful,1
5728,1900,watches,1
5726,1900,watchdogs,1
5724,1900,wasting,1
5681,1900,vigils,1
5683,1900,villagegreen,1
5684,1900,vine,1
5685,1900,violins,1
5686,1900,virtue,1
5687,1900,vision,1
5688,1900,visions,1
5689,1900,vital,1
5693,1900,volleys,1
5694,1900,vote,1
5695,1900,vow,1
5697,1900,waded,1
5698,1900,wafted,1
5699,1900,waist,1
5700,1900,waistcoatbuttons,1
5701,1900,wait,1
5705,1900,wakes,1
5706,1900,waking,1
5709,1900,walking,1
5712,1900,wandered,1
5714,1900,wannest,1
5715,1900,wanted,1
5716,1900,warbolt,1
5717,1900,warhorse,1
5719,1900,warmth,1
5720,1900,wash,1
5721,1900,wasnt,1
5722,1900,wast,1
5723,1900,waste,1
5791,1900,wholesome,1
5793,1900,whorled,1
5796,1900,wide,1
5853,1900,worldwide,1
5858,1900,wouldst,1
5861,1900,wrapped,1
5862,1900,wrath,1
5863,1900,wrathful,1
5864,1900,wreathed,1
5865,1900,wreaths,1
5866,1900,wretched,1
5867,1900,wrinkled,1
5869,1900,wrong,1
5870,1900,wroth,1
5871,1900,wrung,1
5872,1900,wyfhod,1
5873,1900,wyvern,1
5874,1900,yawn,1
5876,1900,yearning,1
5879,1900,yeomen,1
5881,1900,yetshe,1
5882,1900,yfere,1
5883,1900,yield,1
5885,1900,yore,1
5886,1900,york,1
5888,1900,youand,1
5889,1900,youd,1
5890,1900,youi,1
5891,1900,youll,1
5898,1900,youthful,1
5899,1900,youthfulness,1
5900,1900,youths,1
5901,1900,ypermistre,1
5855,1900,worst,1
5852,1900,worlds,1
5797,1900,widewinged,1
5849,1900,wore,1
5800,1900,wile,1
5801,1900,wilkinson,1
5804,1900,willing,1
5805,1900,wincing,1
5807,1900,windand,1
5808,1900,windi,1
5811,1900,windowsill,1
5813,1900,windswept,1
5814,1900,wine,1
5815,1900,winged,1
5816,1900,wink,1
5818,1900,winking,1
5819,1900,winsome,1
5822,1900,wipe,1
5823,1900,wiped,1
5826,1900,wish,1
5827,1900,wished,1
5828,1900,wistfulness,1
5832,1900,witnessd,1
5833,1900,wits,1
5835,1900,woes,1
5836,1900,wokea,1
5838,1900,women,1
5839,1900,won,1
5840,1900,wonderful,1
5842,1900,wooden,1
5843,1900,woodman,1
5844,1900,woods,1
5845,1900,wooed,1
5679,1900,vexed,1
5676,1900,vertebrae,1
5491,1900,thuds,1
5556,1900,traveld,1
5539,1900,tower,1
5541,1900,towns,1
5542,1900,townsmen,1
5543,1900,toy,1
5544,1900,trace,1
5545,1900,traced,1
5546,1900,track,1
5548,1900,tradewind,1
5549,1900,train,1
5550,1900,tramp,1
5552,1900,trance,1
5553,1900,tranquil,1
5554,1900,tranquilly,1
5555,1900,travel,1
5558,1900,treading,1
5675,1900,vernal,1
5559,1900,tree,1
5562,1900,trellis,1
5563,1900,trembled,1
5565,1900,tremulous,1
5566,1900,tresses,1
5567,1900,tribe,1
5568,1900,tribute,1
5569,1900,trickled,1
5570,1900,tricks,1
5571,1900,tricksy,1
5573,1900,trifle,1
5574,1900,trigger,1
5575,1900,triggers,1
5576,1900,triumphant,1
5538,1900,toun,1
5537,1900,tougher,1
5536,1900,touches,1
5535,1900,touched,1
5492,1900,thumbless,1
5493,1900,thumped,1
5495,1900,thundered,1
5496,1900,thunderjunk,1
5497,1900,thunders,1
5498,1900,thundersown,1
5501,1900,tide,1
5502,1900,tidefoam,1
5503,1900,tightclosed,1
5504,1900,tightening,1
5507,1900,timid,1
5508,1900,tiny,1
5510,1900,tireless,1
5512,1900,tisbe,1
5514,1900,toe,1
5515,1900,toes,1
5516,1900,togallant,1
5520,1900,toll,1
5521,1900,tollings,1
5522,1900,tone,1
5523,1900,tones,1
5524,1900,tongue,1
5525,1900,tonight,1
5527,1900,tooi,1
5529,1900,topped,1
5530,1900,topsail,1
5531,1900,torches,1
5532,1900,tore,1
5533,1900,tornado,1
5577,1900,troilus,1
5581,1900,troubles,1
5582,1900,troupes,1
5632,1900,unheralded,1
5636,1900,unmated,1
5637,1900,unmoved,1
5638,1900,unquelled,1
5640,1900,unshared,1
5641,1900,unsightly,1
5642,1900,unsolved,1
5643,1900,unstirred,1
5644,1900,unsullied,1
5647,1900,untried,1
5648,1900,untrodden,1
5649,1900,unwarlike,1
5650,1900,unwise,1
5651,1900,unworthy,1
5652,1900,upface,1
5654,1900,uppermost,1
5655,1900,upward,1
5656,1900,urge,1
5657,1900,urs,1
5660,1900,useless,1
5661,1900,utter,1
5663,1900,vacuously,1
5664,1900,vague,1
5666,1900,vale,1
5667,1900,valleys,1
5668,1900,vanish,1
5669,1900,vapory,1
5670,1900,varnished,1
5672,1900,veiled,1
5674,1900,vented,1
5634,1900,unkissed,1
5631,1900,unhazarded,1
5586,1900,trumpetblast,1
5630,1900,unhasting,1
5587,1900,truncheon,1
5589,1900,trusting,1
5590,1900,truth,1
5591,1900,truths,1
5593,1900,tumble,1
5594,1900,tumbling,1
5595,1900,tumult,1
5596,1900,tune,1
5597,1900,tuneful,1
5598,1900,turf,1
5602,1900,turns,1
5603,1900,twain,1
5605,1900,twelve,1
5606,1900,twelveandsix,1
5607,1900,twentyfour,1
5608,1900,tweyne,1
5609,1900,twice,1
5610,1900,twigs,1
5612,1900,twilightlandin,1
5614,1900,twine,1
5617,1900,twopencehalfpenny,1
5618,1900,unavoidably,1
5619,1900,unaware,1
5620,1900,unawed,1
5621,1900,unbounded,1
5624,1900,undid,1
5625,1900,undiscovered,1
5626,1900,unending,1
5628,1900,unfolded,1
5018,1900,sevenchorded,1
5015,1900,setting,1
4172,1900,lifeless,1
4488,1900,northward,1
4466,1900,niche,1
4467,1900,nicolette,1
4468,1900,nigh,1
4470,1900,nightmare,1
4471,1900,nights,1
4472,1900,nile,1
4473,1900,nine,1
4477,1900,nodding,1
4478,1900,nodignity,1
4479,1900,noiseless,1
4480,1900,nolike,1
4481,1900,nomans,1
4486,1900,north,1
4487,1900,northern,1
4489,1900,nose,1
4408,1900,muffled,1
4491,1900,noticed,1
4494,1900,numberless,1
4495,1900,numbers,1
4496,1900,numbs,1
4497,1900,numerous,1
4498,1900,nuptial,1
4499,1900,oak,1
4500,1900,obscure,1
4501,1900,occasion,1
4502,1900,occasions,1
4503,1900,occurred,1
4505,1900,oclock,1
4507,1900,oerhead,1
4509,1900,oft,1
4465,1900,nicely,1
4464,1900,nice,1
4463,1900,neyther,1
4461,1900,newmade,1
4410,1900,mumblingly,1
4411,1900,munroe,1
4412,1900,murder,1
4414,1900,muscular,1
4418,1900,muster,1
4421,1900,mutter,1
4422,1900,muttered,1
4423,1900,muttonpies,1
4424,1900,myrrh,1
4427,1900,mystic,1
4428,1900,mystical,1
4429,1900,mythologic,1
4430,1900,nab,1
4432,1900,nakedness,1
4436,1900,nat,1
4439,1900,natures,1
4440,1900,naught,1
4441,1900,naughty,1
4446,1900,nearest,1
4447,1900,nearing,1
4448,1900,neatly,1
4449,1900,neck,1
4451,1900,neednt,1
4452,1900,neighbor,1
4453,1900,neighborhood,1
4454,1900,neither,1
4455,1900,nerveless,1
4456,1900,nest,1
4460,1900,newly,1
4510,1900,often,1
4511,1900,oftly,1
4513,1900,ointment,1
4571,1900,paper,1
4578,1900,particularly,1
4579,1900,partly,1
4580,1900,pass,1
4581,1900,passd,1
4583,1900,passes,1
4584,1900,passion,1
4586,1900,passions,1
4587,1900,passioun,1
4589,1900,pastor,1
4590,1900,pasture,1
4593,1900,paths,1
4594,1900,pathway,1
4597,1900,patriots,1
4599,1900,paunchy,1
4601,1900,paved,1
4602,1900,pavements,1
4605,1900,peaceful,1
4606,1900,peald,1
4607,1900,pearls,1
4608,1900,pebbles,1
4609,1900,peerless,1
4610,1900,penalopee,1
4611,1900,penitent,1
4612,1900,penns,1
4614,1900,perceived,1
4615,1900,perchance,1
4616,1900,perfectly,1
4617,1900,perfume,1
4620,1900,peril,1
4573,1900,pardons,1
4569,1900,paolos,1
4516,1900,omewherein,1
4568,1900,panting,1
4520,1900,oni,1
4522,1900,onthe,1
4523,1900,onward,1
4525,1900,opened,1
4526,1900,opportunity,1
4527,1900,orange,1
4528,1900,orbs,1
4529,1900,order,1
4534,1900,otherwise,1
4538,1900,our generations,1
4540,1900,outbreathsthe,1
4541,1900,outworn,1
4544,1900,overi,1
4545,1900,overpaid,1
4546,1900,overpay,1
3457,1900,fifteen,1
4550,1900,oxengoad,1
4551,1900,padre,1
4552,1900,page,1
4554,1900,pained,1
4555,1900,painful,1
4557,1900,painted,1
4559,1900,palaces,1
4561,1900,paled,1
4562,1900,paler,1
4563,1900,pales,1
4564,1900,pallid,1
4566,1900,pancakes,1
4567,1900,panic,1
4409,1900,mufflingcloth,1
4407,1900,muffet,1
4622,1900,perished,1
4262,1900,luting,1
4241,1900,loudly,1
4242,1900,louis,1
4245,1900,lovelaces,1
4246,1900,loveliness,1
4251,1900,loving,1
4253,1900,lowering,1
4254,1900,lowly,1
4255,1900,lucresse,1
4256,1900,lue,1
4257,1900,lullaby,1
4258,1900,luncheon,1
4259,1900,lureofthings,1
4260,1900,lusts,1
4261,1900,lusty,1
4263,1900,lydia,1
4405,1900,mrs,1
4265,1900,macassar,1
4271,1900,madness,1
4272,1900,maelstroms,1
4273,1900,magnified,1
4274,1900,maid,1
4276,1900,majestic,1
4277,1900,major,1
4278,1900,mak,1
4281,1900,maketh,1
4282,1900,malice,1
4283,1900,mall,1
4284,1900,mamma,1
4286,1900,manage,1
4287,1900,manere,1
4239,1900,lot,1
4237,1900,losses,1
4236,1900,loss,1
4235,1900,lose,1
4173,1900,lifepreserver,1
4175,1900,life’s,1
4178,1900,lifting,1
4179,1900,lifts,1
4181,1900,lighted,1
4182,1900,lighten,1
4183,1900,lightful,1
4184,1900,lightly,1
4185,1900,lightning,1
4189,1900,lilacs,1
4190,1900,lily,1
4193,1900,limed,1
4194,1900,lincoln,1
4197,1900,linked,1
4198,1900,lions,1
4201,1900,lis,1
4205,1900,listener,1
4206,1900,lit,1
4208,1900,littleton,1
4211,1900,lives,1
4212,1900,livid,1
4217,1900,log,1
4218,1900,loitering,1
4224,1900,longsought,1
4228,1900,looking,1
4229,1900,lookout,1
4230,1900,looks,1
4233,1900,lords,1
4234,1900,lore,1
4288,1900,manhattan,1
4289,1900,manhoods,1
4290,1900,manifold,1
4343,1900,midheaven,1
4345,1900,midsummer,1
4346,1900,mien,1
4348,1900,mighty,1
4351,1900,milk,1
4352,1900,million,1
4354,1900,mimicking,1
4357,1900,mingle,1
4358,1900,mingled,1
4359,1900,mingles,1
4361,1900,mire,1
4367,1900,moat,1
4368,1900,mock,1
4369,1900,mocked,1
4370,1900,mocking,1
4371,1900,modestly,1
4372,1900,mold,1
4374,1900,moments,1
4375,1900,monday,1
4376,1900,months,1
4378,1900,moonless,1
4379,1900,moons,1
4381,1900,moral,1
4385,1900,mornings,1
4386,1900,morrow,1
4389,1900,mosses,1
4392,1900,mothers,1
4393,1900,motley,1
4394,1900,mounded,1
4396,1900,mountainrill,1
4344,1900,midnight,1
4341,1900,methinks,1
4291,1900,mankind,1
4340,1900,methey,1
4292,1900,manner,1
4294,1900,marblewhite,1
4295,1900,march,1
4298,1900,mares,1
4299,1900,mariamne,1
4304,1900,married,1
4305,1900,marry,1
4306,1900,marshalld,1
4307,1900,marshes,1
4308,1900,mart,1
4309,1900,marvellously,1
4311,1900,matters,1
4313,1900,maybe,1
4315,1900,mazes,1
4316,1900,mean,1
4317,1900,measure,1
4320,1900,meeting,1
4321,1900,megive,1
4323,1900,mekness,1
4324,1900,melancholy,1
4325,1900,melody,1
4326,1900,melt,1
4330,1900,menai,1
4331,1900,mendicant,1
4332,1900,mens,1
4334,1900,merchant,1
4336,1900,merged,1
4337,1900,merry,1
4338,1900,messmate,1
4621,1900,perishd,1
4623,1900,person,1
5014,1900,settest,1
4884,1900,rom,1
4860,1900,rippling,1
4863,1900,rival,1
4864,1900,rivershore,1
4865,1900,riveted,1
4866,1900,rivulet,1
4867,1900,rivulets,1
4869,1900,roads,1
4873,1900,robbers,1
4874,1900,robe,1
4875,1900,robin,1
4876,1900,rock,1
4879,1900,rod,1
4882,1900,rolld,1
4883,1900,rolls,1
4885,1900,rome,1
4814,1900,repent,1
4886,1900,room,1
4887,1900,ropes,1
4889,1900,rosevapour,1
4890,1900,rosses,1
4891,1900,rosycheeked,1
4892,1900,rotting,1
4894,1900,rounds,1
4895,1900,rouse,1
4896,1900,rout,1
4897,1900,routed,1
4898,1900,rove,1
4899,1900,row,1
4900,1900,rowels,1
4901,1900,rowlands,1
4859,1900,rings,1
4858,1900,ringing,1
4855,1900,rightly,1
4854,1900,righthand,1
4816,1900,replied,1
4818,1900,repose,1
4819,1900,reposed,1
4820,1900,reproved,1
4821,1900,repute,1
4822,1900,resisted,1
4823,1900,resolution,1
4824,1900,respect,1
4825,1900,respectable,1
4829,1900,rested,1
4830,1900,restoh,1
4831,1900,restores,1
4832,1900,retreated,1
4834,1900,returnd,1
4835,1900,returned,1
4836,1900,returning,1
4837,1900,returns,1
4838,1900,returnspuzzles,1
4839,1900,reveal,1
4840,1900,reveller,1
4842,1900,reviewing,1
4843,1900,rhyme,1
4844,1900,rich,1
4845,1900,riddles,1
4847,1900,rides,1
4848,1900,ridiculously,1
4849,1900,riding,1
4850,1900,rifle,1
4852,1900,rift,1
4902,1900,royal,1
4904,1900,rubber,1
4906,1900,rugged,1
4963,1900,science,1
4965,1900,scorch,1
4967,1900,scorned,1
4968,1900,scornful,1
4969,1900,scorpion,1
4970,1900,scotsmen,1
4971,1900,screen,1
4973,1900,seaand,1
4974,1900,seabirds,1
4975,1900,seabreaths,1
4976,1900,seagreen,1
4977,1900,seal,1
4978,1900,seaman,1
4979,1900,search,1
4981,1900,seasmell,1
4982,1900,secluded,1
4987,1900,seefive,1
4995,1900,sees,1
4996,1900,seines,1
4998,1900,seldom,1
4999,1900,self,1
5000,1900,selfgovernment,1
5002,1900,send,1
5003,1900,sending,1
5005,1900,senses,1
5006,1900,sensuous,1
5009,1900,serpent,1
5010,1900,serried,1
5011,1900,service,1
5013,1900,sets,1
4964,1900,scooping,1
4962,1900,school,1
4907,1900,ruin,1
4960,1900,scent,1
4908,1900,rule,1
4909,1900,rumour,1
4911,1900,rung,1
4912,1900,runs,1
4913,1900,rushed,1
4915,1900,rushing,1
4917,1900,rust,1
4918,1900,rustle,1
4920,1900,sabbath,1
4921,1900,sabres,1
4924,1900,sadder,1
4925,1900,sadly,1
4926,1900,sadness,1
4927,1900,safe,1
4931,1900,said goodday,1
4935,1900,sailors,1
4936,1900,saints,1
4942,1900,sank,1
4944,1900,sated,1
4945,1900,sateless,1
4947,1900,saved,1
4949,1900,saxon,1
4950,1900,saxons,1
4952,1900,scale,1
4953,1900,scales,1
4954,1900,scarce,1
4956,1900,scarletflashing,1
4957,1900,scarves,1
4958,1900,scene,1
4815,1900,repentay,1
4813,1900,repel,1
4624,1900,pew,1
4695,1900,present,1
4672,1900,pon,1
4673,1900,ponderous,1
4675,1900,poorer,1
4676,1900,poplars,1
4677,1900,porch,1
4678,1900,port,1
4679,1900,portal,1
4680,1900,porterthese,1
4681,1900,portion,1
4682,1900,potent,1
4683,1900,pounds,1
4685,1900,powder,1
4688,1900,prairie,1
4693,1900,prescott,1
4696,1900,presents,1
4812,1900,rent,1
4697,1900,press,1
4702,1900,primal,1
4703,1900,prime,1
4704,1900,prison,1
4705,1900,prized,1
4708,1900,promote,1
4709,1900,propriety,1
4710,1900,prospect,1
4713,1900,proved,1
4715,1900,prows,1
4716,1900,prudent,1
4718,1900,psyche,1
4719,1900,puffed,1
4720,1900,pulsing,1
4671,1900,polixene,1
4670,1900,politely,1
4669,1900,polestar,1
4667,1900,poisoned,1
4625,1900,peyne,1
4626,1900,phyllis,1
4627,1900,picturebook,1
4628,1900,pictured,1
4629,1900,pictures,1
4630,1900,piece,1
4631,1900,pilgrims,1
4632,1900,pilgrimwise,1
4633,1900,pillows,1
4634,1900,pinafore,1
4635,1900,pines,1
4636,1900,pinnacle,1
4637,1900,pious,1
4641,1900,places,1
4643,1900,plainly,1
4644,1900,plan,1
4648,1900,platewhich,1
4651,1900,pleasantlooking,1
4655,1900,pledged,1
4656,1900,pliant,1
4657,1900,plod,1
4659,1900,plumed,1
4660,1900,plump,1
4661,1900,plunge,1
4662,1900,plunged,1
4663,1900,plunges,1
4664,1900,poem,1
4665,1900,poets,1
4666,1900,point,1
4721,1900,punches,1
4722,1900,pungent,1
4723,1900,purchase,1
4771,1900,reared,1
4774,1900,reborn,1
4776,1900,received,1
4777,1900,reciprocated,1
4778,1900,reckoning,1
4779,1900,recks,1
4781,1900,redcoats,1
4782,1900,redemption,1
4783,1900,reeds,1
4784,1900,reefs,1
4785,1900,reeking,1
4787,1900,reeled,1
4788,1900,reform,1
4789,1900,reformd,1
4792,1900,refuse,1
4793,1900,regard,1
4794,1900,regiment,1
4795,1900,regrets,1
4796,1900,reign,1
4798,1900,reins,1
4799,1900,rejoining,1
4800,1900,relate,1
4801,1900,released,1
4802,1900,relieve,1
4804,1900,remarkably,1
4805,1900,remember,1
4807,1900,remembering,1
4808,1900,reminds,1
4810,1900,remunerative,1
4811,1900,renoun,1
4773,1900,rebels,1
4770,1900,rear,1
4725,1900,pursued,1
4769,1900,realm,1
4726,1900,pushed,1
4728,1900,puts,1
4730,1900,pyrrha,1
4732,1900,quays,1
4734,1900,queer,1
4735,1900,quench,1
4736,1900,question,1
4737,1900,questions,1
4741,1900,quietness,1
4742,1900,quips,1
4743,1900,quivers,1
4744,1900,rabbit,1
4746,1900,rage,1
4747,1900,railing,1
4749,1900,raise,1
4752,1900,ramparts,1
4753,1900,ran,1
4754,1900,rang,1
4755,1900,ranged,1
4756,1900,ranges,1
4758,1900,rapt,1
4759,1900,rare,1
4760,1900,rather,1
4761,1900,rave,1
4762,1900,ravished,1
4763,1900,raw,1
4766,1900,read,1
4767,1900,reads,1
4768,1900,ready,1
4547,1900,owe,1
2951,1900,coffin,1
3456,1900,fiery,1
998,1600,verse,1
1005,1600,wert,1
1004,1600,wells,1
1003,1600,weight,1
1002,1600,war,1
1001,1600,want,1
1000,1600,vulgar,1
999,1600,vowels,1
997,1600,vanished,1
943,1600,northern,1
996,1600,unsounder,1
995,1600,tyrant,1
994,1600,tumour,1
992,1600,treasure,1
991,1600,tormented,1
990,1600,tongues,1
989,1600,together,1
1006,1600,when,1
1007,1600,whilst,1
1009,1600,wither,1
1010,1600,wits,1
1030,1700,almondtree,1
1029,1700,allegories,1
1027,1700,airy,1
1026,1700,air,1
1023,1700,after,1
1022,1700,acclamations,1
1021,1700,above,1
1019,1600,yet,1
1018,1600,years,1
1017,1600,wrongs,1
1016,1600,wresting,1
1015,1600,would,1
1014,1600,worth,1
1013,1600,world,1
1012,1600,work,1
988,1600,title,1
987,1600,time,1
986,1600,thousand,1
961,1600,restore,1
959,1600,refusèd,1
958,1600,reason,1
957,1600,rearing,1
956,1600,rack,1
955,1600,queen,1
954,1600,protection,1
953,1600,propping,1
952,1600,praise,1
951,1600,poetry,1
950,1600,poet,1
949,1600,phoebus,1
948,1600,pegasus,1
947,1600,parnassus,1
946,1600,pallas,1
945,1600,other,1
960,1600,resting,1
962,1600,rests,1
985,1600,thou,1
965,1600,scant,1
984,1600,this,1
982,1600,thee,1
980,1600,sweetness,1
979,1600,such,1
977,1600,stay,1
976,1600,starveling,1
975,1600,stage,1
974,1600,spoiling,1
973,1600,spoiled,1
972,1600,soon,1
971,1600,since,1
970,1600,senses,1
969,1600,sense,1
968,1600,see,1
967,1600,school,1
1031,1700,alone,1
1032,1700,ambition,1
1033,1700,amusd,1
1095,1700,common,1
1093,1700,combine,1
1092,1700,cloven,1
1091,1700,clouds,1
1090,1700,closely,1
1089,1700,claim,1
1088,1700,chill,1
1087,1700,cheeks,1
1086,1700,chaucer,1
1085,1700,charm,1
1084,1700,carry,1
1083,1700,captains,1
1082,1700,cannot,1
1081,1700,canaans,1
1079,1700,cake,1
1078,1700,burst,1
1094,1700,come,1
1096,1700,compare,1
1076,1700,bubble,1
1097,1700,confounds,1
1112,1700,day,1
1111,1700,dawn,1
1110,1700,david,1
1109,1700,darkness,1
1108,1700,dark,1
1107,1700,dare,1
1106,1700,damsels,1
1105,1700,cup,1
1104,1700,cry,1
1103,1700,cowley,1
1102,1700,courteous,1
1101,1700,count,1
1100,1700,cost,1
1099,1700,continud,1
1098,1700,consolation,1
1077,1700,bunch,1
1075,1700,brethrens,1
1034,1700,ancient,1
1052,1700,beauties,1
1050,1700,bard,1
1049,1700,barbrous,1
1048,1700,banisht,1
1047,1700,back,1
1045,1700,awakend,1
1044,1700,aroseand,1
1043,1700,arms,1
1042,1700,april,1
1041,1700,apace,1
1040,1700,any,1
1039,1700,antidote,1
1038,1700,another,1
1037,1700,anon,1
1036,1700,angelical,1
1035,1700,anew,1
1051,1700,battles,1
1053,1700,begins,1
1074,1700,breathe,1
1054,1700,believe,1
1073,1700,breath,1
1070,1700,brave,1
1069,1700,braine,1
1068,1700,bowd,1
1066,1700,bottle,1
1064,1700,born,1
1063,1700,blown,1
1062,1700,blood,1
1061,1700,blaze,1
1060,1700,blame,1
1059,1700,bitter,1
1058,1700,births,1
1057,1700,big,1
1056,1700,best,1
1055,1700,below,1
944,1600,nourish,1
942,1600,nor,1
1114,1700,death,1
823,1400,glad,1
830,1400,i will,1
829,1400,ill,1
828,1400,how,1
827,1400,head,1
826,1400,grain,1
825,1400,good,1
824,1400,god,1
822,1400,fools,1
941,1600,never,1
821,1400,fathers,1
820,1400,everywhere,1
819,1400,drifting,1
818,1400,crying,1
817,1400,crows,1
815,1400,care,1
814,1400,burning,1
831,1400,kiss,1
832,1400,knows,1
833,1400,like,1
834,1400,lovers,1
851,1400,voice,1
850,1400,took,1
849,1400,thing,1
848,1400,them,1
847,1400,than,1
846,1400,spoke,1
845,1400,south,1
844,1400,snow,1
843,1400,smoke,1
842,1400,sky,1
841,1400,sin,1
839,1400,rying,1
838,1400,remember,1
837,1400,rain,1
835,1400,mouth,1
813,1400,breasts,1
812,1400,bread,1
811,1400,blackbirds,1
790,1300,through,1
786,1300,them,1
784,1300,stress,1
783,1300,speak,1
782,1300,sooth,1
781,1300,since,1
780,1300,shall,1
779,1300,save,1
778,1300,sadness,1
777,1300,ruth,1
776,1300,rid,1
775,1300,relief,1
774,1300,quite,1
773,1300,prized,1
772,1300,praises,1
771,1300,pitys,1
787,1300,these,1
792,1300,tongue,1
810,1400,better,1
793,1300,touching,1
809,1400,because,1
808,1400,bad,1
807,1300,youths,1
806,1300,would,1
805,1300,world,1
804,1300,womanhood,1
802,1300,wickedness,1
801,1300,whoso,1
800,1300,whom,1
799,1300,who,1
798,1300,virtue,1
797,1300,very,1
796,1300,upbraideth,1
795,1300,unweal,1
794,1300,truth,1
853,1400,when,1
854,1400,where,1
856,1400,wine,1
920,1600,infection,1
918,1600,humility,1
917,1600,hill,1
916,1600,hence,1
915,1600,have,1
914,1600,hath,1
913,1600,happy,1
912,1600,grow,1
911,1600,ground,1
910,1600,green,1
908,1600,good,1
907,1600,frowning,1
905,1600,fountain,1
904,1600,founder,1
903,1600,forever,1
902,1600,fool,1
919,1600,hyme,1
921,1600,invented,1
900,1600,fly,1
922,1600,jar,1
940,1600,music,1
939,1600,muses,1
938,1600,muse,1
937,1600,meet,1
933,1600,line,1
932,1600,light,1
931,1600,letters,1
930,1600,lazy,1
929,1600,latin,1
928,1600,lass,1
927,1600,languages,1
926,1600,known,1
925,1600,judgment,1
924,1600,joints,1
923,1600,jointing,1
901,1600,foiled,1
899,1600,flown,1
857,1400,would,1
877,1600,cramped,1
875,1600,conceit,1
874,1600,cold,1
873,1600,calling,1
